title,review
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Very good.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
It is same as the new, I love it, thank you.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Everything OK
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
This is the THIRD iphone 11 pro that I have purchased and had to return because it is either not fully unlocked or is broken. This is AMAZON RENEWED! Needless to say, very frustrated!
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Honestly one of my best purchases
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Ok
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Best phone  out there on the Market
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Hated it. Thought it would be like their computers, intuitive. Back to android.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Original phone as described. 100% battery. Original accessories and box not included (came with an alternative charger).
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
I love the clarity in the pictures and the ease of face recognition
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Was immediately returned. Screen protector was on it. I removed it and found damages
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
The item is NOT a 256GB but a 64 GB; second the screen is a replacement and cannot be verified.I would like the correct phone that I ordered and be sent.
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
Just got it yesterday and the lower right speaker didn’t work! Now I’m going through all this BS trying to return it to get my money back!
"
"        Apple iPhone XS, US Version, 256GB, Space Gray - Unlocked (Renewed)       ","
I really love my new iPhone 11 pro
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I did have problems with the battery life of the phone but it’s a good quality phone I do recommend
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
After buying a different iPhone from another seller and having all sorts of issues I bought a iPhone XS from this seller and it works amazing battery health was 94% amazing quality a small scratch up on the top of the phone and a small screen scratch but besides that I love thy is phone so much and this seller is amazing thank u so much for a amazing phone
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I’ve been debating with myself concerning buying a renewed phone and finally decided to try.  The I-Phone XS I bought was in pristine condition and the battery health was at 100 percent.  I’m so happy with my purchase.  Thank you!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
phone is a little defective but they’re helping out and letting me ship it back
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
the speaker is a bit clogged
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Todo perfecto pero la batería estaba muy deteriorara en el 83%
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
En la descripción se menciona que la batería tenía una capacidad de 80% o más y es solamente un 1%, pero la verdad esperaba un poco mas de un vendedor con tan buenas reseñas, por lo demás está en excelente condición ni medio rayón
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
100% battery life  holds charge well. Couldn’t be happier. Thank you
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I bought the phone because my old one blacked out, received this phone five days later… great phone !!!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Worth the money. Only one scratch on the bottom. Given that it’s refurbished, I say it’s a very good purchase. Very satisfied.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Phone is okay, one day my camera face popped off tho so now it looks raggedy. thinking of super gluing it back on since Apple warranty expired. I should have just got a new phone instead of going the cheaper route, that’s what I get.Update:now camera doesn’t work at all
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Phone came thoughtfully packaged in an Amazon Renewed certified package, it also came packaged with a free screen protector which was a nice surprised, along with the advertised charging cable and SIM card removal tool. The screen has a few very minor scratches, practically invisible with the screen protector on, phone is fully functional and the battery health was at 84%, which is as advertised for a renewed phone. Very happy with this seller.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Battery 82% ain’t happy with this
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I've had this for almost half a year now and I have had no issues. My refurbished XR came with 92% battery health and flawlessly accepted my e-sim from AT&T. The battery lasts practically all day with medium usage, only needing to be charged when I use it all day for games or streaming content. Coming from a 7, this is a huge upgrade. Face recognition is amazing and saves me so much time. The screen is also beautiful. It's a much higher resolution than on the 7 and it makes media consumption very enjoyable. I definitely recommend buying one of these if you are in need of a new phone but don't want to shell out top dollar for one of the newer phones from apple. It was so good I even bought another for my mom for her birthday!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I realize that this was a refurbished phone but the very reason I purchased it was to replace the same mode due to sound issues and this one was actually worst. It’s very low, especially on speaker. Can’t have a regular conversation as you can’t hear the person unless you connect headphones which aren’t available to me all the time. When playing music, the sound comes out “tinny” like when your Bluetooth speakers are dying or cheap. Great screen and picture quality though, along with all the other wonderful apps I’ve come to appreciate with apple. I guess there may just be a sound glitch with this particular model as I haven’t had any issues with previous iPhones.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone is a good product but there are some slight downfalls for the product for example the battery life dies extremely quickly the face recognition is not that well because after a couple of weeks the face recognition will stop working and you will be forced to go to apple to fix the problem If you go into recovery mode it does not work 100% of the time. Although it has some downfalls i do recommend it to people who would like to use this product!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone was for my daughter as an upgrade to an aging iPhone 6S. All worked well - screen quality was nice, face recognition and all else seemed to work as it should, but it quickly became apparent that the battery life was not at all what it should be. Checking the Battery Health (under Settings>Battery>Battery Health>Maximum Capacity), it was at 63%. I would think a strong battery would be rule #1 when you send out a “renewed” phone.After reaching out to the vendor, they agreed to replace it AFTER I sent the original one back to them. Two problems here - they seemed to expect me to pay to ship back their weak product and they expected my daughter to do without her new phone for what could easily have been 2-3 weeks. They did send me a shipping label after I asked for one but with a busy summer, the “without a phone” issue was going to be a problem, along with the fact that I didn’t know where we would be when they decided to send the new one to us.As an alternative, I thought that maybe I should just take it to the Apple store and pony up the $69 for a new battery rather than risk getting another phone a couple of weeks later with a battery that was at or below the 80% that Apple recommends as a minimum standard.After running the diagnostics, Apple said all was good except the battery. While replacing it, they broke the screen and then said something about calibration issues. Long story short, my $69 got me a new (or at worst an Apple refurbed) phone. But this was a particularly lucky set of circumstances - and it wouldn’t have been quite so good had my daughter not just backed up all of her vacation photos before we took the phone in to Apple.Basically, if you get a phone from this vendor, you might get one with a junky battery and you can either deal with weak-ish customer service and go through the hassle of swapping it out via mail or spend $69 for a new battery at Apple. Maybe the Apple store will break your phone and replace it for free too. ¯\_(ツ)_/¯
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The product is In great working condition.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I don’t usually write products review, but this time I feel like I have a responsibility to do so.I am the type of person that researches for days before buying something and this phone was no different. I was very hesitant because it’s the first time I buy a refurbished phone. Thanks to the Amazon 90 days return policy, I felt like I could give it a shot and if the phone didn’t work well, I was going to return it and buy a new one somewhere else. For my surprise and happiness this phone is perfect!No scratches front and back! It looks new!!!I am very happy with this purchase and I recommend you give it a try.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Bought this item in excellent condition refurbished, and was shocked to learn that the battery health was on 79%. For reference, I owned a phone for several years that never dropped below 90 percent until the very end of its life. Along with this, the screen is covered in small scratches, albeit they are not noticeable while the phone is in use.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
buying an iphone off of amazon seems suspicious. i’ve been using this phone for a week and i have not noticed any problems , cross my fingers and hope that i never run into any, the face recognition is alright it’s about what you would expect. the screen is beautiful, no scratches or anything. the outside of the phone was flawless, no dinks , scraps or anything. it charges beautifully, had 100% battery capacity. this was like a brand new phone and i’m very pleased. it wasn’t a stolen phone or anything as i was able to make an apple id with no issues. one thing is that the phone does get a little warm but honestly if you’re using your phone as chronically as a teenage girl like i am then it’s good.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I bought this phone back in December of 2019 and intentionally waited a few months to write a review to see how the phone behaved over time.Before buying the renewed iPhone XS off of Amazon, I had only bought brand new apple products from the Apple store. I would have never considered using an alternative site, until Apple raised it's prices on Apple Care. I have needed repairs on most of my Apple Products due to dropping my devices. I have no hate for Apple, but charging $250 for Apple care on phones is just not an option for me.I took a leap of faith and bought this version from Amazon. My XS came in the mail a few days later than expected (originally giving me the ""oh-crap-I-just-got-scammed"" feeling). Besides a few smudges which came off with some rubbing alcohol and the world's tiniest scratch--keep in mind, the renewed iPhones on amazon have to look like new from an arm's length away-- this phone is perfect.I genuinely have 0 complaints. The phone's battery has been consistent, I charge it for about 2-3 hours every 24-36 hours if I'm using the phone heavily throughout the day, and every 48 if not. It works flawlessly--it hasn't crashed, given me error messages, or refused to update (I've heard some horror stories about refurbished phones). Best of all, Amazon offers their own version of repair care for only $88.99 (comparable to Apple's old policy).Overall, if you're like me and you don't need the latest version of smartphones, but know you need an accident protection plan, then just get the Amazon renewed iPhones. It will save you hundreds of dollars and is absolutely worth it!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Es difícil tomar la decisión de comprar un iPhone de esta condición (renovado), en mi experiencia me arriesgué a comprarlo desde colombia a sabiendas de que devolverlo sería difícil y algo costoso.El iPhone XS llegó bien empacando, en una caja del vendedor (no la original).El celular en su estado exterior llegó muy bien casi que 0 rayones, el estado de la batería en un 86%.Escaneado con el programa 3uTools se puede verificar que todas sus partes internas son originales. No ha sido reparado.El único defecto que presenta y que es casi imperceptible es un micro rayón en la parte superior derecha de la pantalla que para mi gusto personal no afecta en nada su estética ni su funcionamiento, es algo con lo que se puede vivir sin lamentarse.Otro punto en contra es que el cargador y el cable no son originales, pero son homologados y funcionan perfectamente.En conclusión, mi experiencia en esta compra ha sido satisfactoria.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
So far, so good.I was really skeptical, but it came in great shape and the battery life is pretty good for an outdated phone.I’m happy with it.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Great screen (technology OLED), perfect size (5.8) that will fit in your pocket. Updated are guaranteed until 2025. Great performance ( 4GB ram)love the design and spectacular color (gold).Premium materials use in the construction of the device.At the best is the price I paid  $305
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
So basically you’re getting a refurbished iPhone with scratch free screen and back glass which is great, I was completely open to have a few minor scratches here and there and I was going to be ok with it, but I wasn’t okay with having all 4 edges of the phone full of Light to moderate scratches, battery health came as 95% which is not that bad, overall if you’re looking to buy a phone like this you would really have to think twice before making a purchase of you care about moderate scratches all around the phone, if you don’t, then this would be a perfect iPhone for you. One cool little touch is the SIM card pin, they include that in the box.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone came in near perfect condition. There was only a tiny smudge on the screen but with a screen protector it’s hardly noticeable at all. The battery life was still at 100% and I’ve had very few issues with anything battery related. Excellent choice of phone for a not-too-expensive price.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I would have filmed my phone but I’m using it. I love my phone and really happy, so thank you.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The product was good. The only issue was that the charging brick was pretty bad, but I already had a 100 Watt charger anyways so it was alright. The phone was exactly as listed, the only issue I had was the 87% battery capacity and the ear piece speaker. But once I gave the phone a good clean with alcohol and cotton swabs, it was legit LOUDER than my 2 year old 11 pro max. It might be because my iPhone 11 Pro Max has been through a lot of things and a lot of water mostly salt water. Other than that the phone was 256 GB, and the color matched, it even came with a free screen protector, but unfortunately I never use cases or screen protectors. But I could see that as an advantage because the screen did have a handful of scratches. But it’s not a dealbreaker. Ever had to give the phone he waiting I’ll give it is solid 7/10. That’s because of the scratches, earpiece speaker, and the crappy charger. But the phone service and I’m pretty sure A person who I’m gifting it to be very happy! 😘
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Reasonable delivery time:  ordered on 1/4, delivered on 1/9.  Phone received in excellent condition.  No case scratches, scuffs, or dings.  Screen had one very small, very light swirl scuff that isn’t noticeable unless held in a certain position with the device turned off.  When device is on and screen is displaying the scuff is not visible.  Should also note that the scuff totally disappeared when I placed the tempered glass screen protector on the unit.  Most importantly, phone is fully functional.  Phone received with an indicated battery life of 87% maximum capacity, which I find acceptable for a “refreshed” phone.  Considering a “refurbished” unit from Apple’s site was considerably more than this unit’s cost, I think this phone was a good deal.  Also, the fact that this purchase falls under the Amazon Renewed Guarantee (check it out) provided me with enough confidence to take a chance on buying a renewed product from Amazon.This phone was an upgrade for me from an iPhone 6, and after using the content transfer process to get the iPhone 6 content to the new phone, simply taking the micro-SIM chip out of the iPhone 6 and installing it in the iPhone XS completed upgrade process since I was staying with Verizon.  This worked flawlessly and I was immediately using the new phone with the content exactly as it was on the old phone.Bottom line:  This purchase of an Amazon Renewed iPhone worked out well for me.  I would consider going this route again for a phone and/or other items I might need.  Also, I would purchase again from the CellCow vendor as they delivered the product as advertised.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
iPhone XS 64 gold fully unlock i use it to call people.This is a great phone and excellent condition and looking and working like new.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
recibi un xs, el estado es muy bueno, la bateria tiene 88%, hace dos dias que lo uso y no mostro ningun problema.satisfecho
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Phone is great just needs better battery life
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
This renewed iPhone XS arrived from the seller Buy SPRY in perfect condition with 93% battery health. Included aftermarket box, compatible wall charger and cable with instructions.I spoke to associate before purchase and asked if this is fully unlocked and if will work with Sprint(Boost Mobile) since the description and details were contradicting each other. I was reinsured that it will work with Sprint CDMA network since is fully unlocked. When I received the phone, read included instructions there was a part in the bottom stating that this device is only compatible with GSM network for T MOBILE and ATT. Went step further and verified using devices sn# on network provider’s website and came back with the same massage stating this device is NOT compatible.Make the story short, it took a call to network provider customer service, explain the story that this is fully unlocked phone and pleading that it should work. Took the service rep about 5 min to make it compatible but could not use my existing SIM card nor other two spare ones. Had to wait few days for new SIM card to be sent. Once I got the new SIM card and went thru easy on-line activation, I was making phone calls with in 5 minutes.I recommend the renewed phone to any one who doesn’t want to pay ridicules price of new device and has little patience if same issue happens.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was skeptical to buy the refurbished from Amazon an Apple phone for my Son.  But not until when the product arrived.  It had no scratch, dent or damage.  that's the first thing I checked.  The product packaging was as good as any amazon packing and with instructions of green package, it made me comfortable that amazon did take care of refurbished product.  Added to this the seller gave a case and screen guard which helped me not to find another product.  The only drawback was the original charger was missing.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Until now, woks great. Face recognition ok! Battery 85 . Im using the phone the whole day. I thought it would be at least 90. When putting tempered glass, screen is not responding. Ill update the review soon if there’s other changes.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone is basically brand new! The only bad thing about it is that a couple times it randomly shut off on its own while I wasn’t using it. It turned right back on though
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Worked flawlessly after charging. I thought it would come with some battery life so I had a mini heart attack when it didn’t turn on but once charged everything worked great and I transitioned everything from my old phone with no problems. I upgraded from the X because I had a messed up screen and the battery life sucked. So far the battery life on the xs seems to be slightly better which is okay given that it’s basically the same exact model as the X internally. The only thing I’ve had come up is that the flashlight seems to be a slightly cooler tone and dimmer than before? It could be a trick of the mind, maybe I had a dirty flashlight before, or it has to do with it being refurbished but it just feels a little different than the one on the X I had. Not a big issue just something I noticed. I haven’t taken too many photos that needed flash so idk if it effects the tone of the photos, but even if it does that’s fixable in editing.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
La batería está al 90% de resto muy bien
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Really nice quality. If you’re looking for a basically new phone, but don’t need the latest and greatest model, don’t hesitate to get this as it’s well worth the price. The phone looks almost new upon arrival, there were only very small scuffs on the edge of the screen. They were too small for me to even consider them scratches. And once I put a screen protector on, I don’t even see them. Obviously, if you want an absolutely perfect phone, maybe this isn’t for you. The battery health was at 92% when it arrived; I’m upgrading from an iPhone 6, so both the battery life and phone overall are a huge upgrade. If you’re new to buying a phone on Amazon like I was, I can confirm that the fully unlocked version of this phone does work with a Verizon SIM (I was a bit worried about that, the whole CDMA vs GSM thing goes well over my head). Anyway, overall really happy with this purchase thus far, I’ll update this review if anything happens.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I absolutely love my new iPhone XS! It arrived on time and practically brand new. The battery health is at 95% so it’s practically a brand new battery in here. It’s a very beautiful looking phone and is very responsive especially with the face recognition. That works very well even in low light settings, or if you have sunglasses and a hat on. I was surprised at how accurate that was. The battery lasts all day easily and I’ve hardly had any issues with apps crashing or anything like that.The phone itself was flawless and came with a protective film over it. There’s no scratches or signs of wear or anything to be found on the phone which I thought was great especially since it is an Amazon renewed item!I would definitely recommend this for anybody that is looking to upgrade their phone. The one I got is fully unlocked to GSM and CDMA networks so you can use it for any cell phone provider as long as you have a SIM card which it does not come with. It does come with a SIM tool as well as a generic charger and short cable which I just have tucked away as spares.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was disappointed that the battery capacity was at 80%.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Purchases two renewed iPhones, one for my son and the other for myself and within six weeks experienced problems. On one phone the touch screen was not working in the center as shown in picture. This problem keeps going and coming. We use it as is.  On the other phone after attempting to do an update, the phone would not reboot with an error message 4013. Tried everything recommended online by the apple site. Had the phone assessed by an apple approved technician who said that it had a hard drive problem and paid $36 to repair.  It works now but not the Face ID.For both phones I reached out to the supplier and on each occasion I was given the opportunity to return the phones and get replacements or a full refund. However, because I live outside the US the costs of getting the phones on US soil was too much. So be wary if you live outside the US
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Phone is practically perfect no scratches or marks at all I was impressed HOWEVER the speaker is blown so the audio is terrible and paying $460 I can’t let it slide I’ll be returning and trying again. Also my Siri can’t hear me unless I’m actually yelling at it. UPDATE I sent the phone back and received the one i ordered (both phones came a day early) the new phone is in just as good condition AND the speaker works lol siri works a little better but thats apples problem i think so im happy it was a bit annoying to have to return the phone i dont know how they didnt check the speaker quality but i bumped it to 4 stars but well see how the return goes hopefully they get the phone and refund me. Definitely recommend buying though regardless!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was kinda shocked when I received this phone. I’ve never purchased a refurbished phone from Amazon before. I am too cheap to buy a new one from Apple or my carrier. What I got seems like a brand new phone! Not a scratch or scuff or anything on it! Battery is 95% which is better than expected for a phone this old.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
It looked decent but the real problem is the battery health. If you SAYS ""EXCEEDS 80%"" than CHECK IT! It WASN'T!I asked for at least honesty, just say ""Above 75%""I kept it and I'll update you on if they reach out.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Great phone and price!!!
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Have nothing to dislike.  Works well and fast delivery.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
This is a nice phone - it looks really nice and the battery life is good.  I'm happy with the purchase.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I did my research and stumbled upon Hybrid IT reviews, and they delivered. Phone was in great condition and seemed to only have phone case wear. The battery capacity was about 85%, have had this phone for about 3 months with no issues. Everything functions accurately: face recognition, camera, mic/speaker
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Although the phone runs smoothly most of the time, it lags and has some glitches here and there. The battery has 84% battery life, which is part of the deal, but I can really tell that it isn’t the best condition for it and it gets really hot when charging. When it comes to aesthetics, there a few tiny scratches mostly in the sides that you can only see up close. Overall for the price, I think it’s a good deal.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
This Iphone arrived a day early and in a nice box, worth every penny, i know you might be hesitant as it's a lot of money  but it's so worth it. My iphone 6s stopped working so i went all in and bought this, the speed this works at is crazy fast. Glass front and back so get a good case. My phone arrived with 93% battery life and a very long cord with a plug and the cord seems to be wrapped in some metal which is so nice and makes it very sturdy. The face id works so well, in the dark, the side of my face, when i'm crying and when i have glasses on. The camera is AMAZING quality it takes really good picture. the selfie camera is so good and the flash doesnt give that weird black and white fuzzy thing my old phone did when i used flash in the dark. This phone is such good quality and worth it, also when you turn the phone on its side it plays the audio out of both top and bottom making it super easy to watch Netflix or DIsney+. thanks for reading! sincerely a very happy Amazon costumer.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was skeptical about buying this phone I was concerned and worried about how it would arrive. I didn’t know if it would be a waist of money and a great product. This is for sure a great phone I been using it for a little bit and I like it it works with the carrier I had no scratches no cracks camera works good Face ID works good it came well packaged that will protect the phone and I’m still worried how it’ll do in like a week but hopefully it makes up for the long time it took to ship but it made up for it. The battery life is at 82% not what I like but it’s great for a used phone and hopefully this doesn’t mess up anything with my carrier but it works great makes phones I can send text so I’ll see how it does sorry I can’t add photos because I writing this review on the iPhone XS I just baught
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Battery life. 80% is unacceptable
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I couldn't be happier with my purchase. I previously had an iPhone 7 and was looking for an affordable upgrade. I got this XS 256GB for $520 and feel like it was an amazing deal. Out of the box, the phone had 100% battery health, no scratches, dents or blemishes, and was fully functional. In my case, you would never know that it was a refurbished phone.As far as the phone itself, I grow to love it more and more everyday. The OLED screen is incredible, face recognition is excellent, the camera and videos are really amazing, wireless charging is a great feature, and the battery life is such an improvement from my previous phone, which had the battery replaced once before. As a plus, iOS 13 runs beautifully on this phone and I'm really enjoying the added features. I could easily see myself having this phone for years to come, provided I don't break or lose it...Would definitely recommend to anyone looking for an upgrade but wants to save $200+ dollars on a new iPhone.PS I purchased my phone with Kiss Electronics. The phone arrived earlier than expected. Weird packaging, but like I said, in perfect condition (as far as I can tell).
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
The phone was received in pretty good shape. I am a very happy customer.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Not what it’s supposed to be do but I will keep it
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
This phone arrived on time in very good condition, case and face cover that came with it help to
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
We purchased two of these phones. Everything works and looks good. One of the phones came with 85% health and the other 83%. Within less than a month, the battery health of the 83% has dropped to 78%. Disappointing.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I received my renewed iPhone XS quickly after ordering it (24 hours) and it arrived in a dinky little box. Amongst the poor reviews were those who had too purchased a renewed/refurbished iPhones and were let down with very poor phone conditions and battery life.Much to my delight I was happy to see that the phone I purchased was in great condition. No noticeable scratches on the screen or back-glass. It felt brand-new. What reminded me it was not brand new was the 85% maximum battery life. Apart from that small downside, the phone works great with my existing SIM card from my old phone and it transfered all of my data and apps flawlessly.Great purchase from someone who was nervous about buying a $350 phone renewed.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I loved this phone up until a year later, it fell in water and the screen went out and now it won’t turn on or do anything. I lost all my pictures and important things I had because iCloud storage only holds so much. It was great up until this had happened. The battery did seem to die quicker after a few months of having it, and when I did receive it the glass of the camera was cracked but it didn’t bother me because it didn’t affect anything other than looks and I needed the phone then anyways so I kept it. All in all was a great phone up until recently.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Screen is amazing. Had to have OLED. It’s the only reason I didn’t want the XR.Feels premium in every way.Wasn’t sure if I was going to keep it but it took about a day to know I could never give it up.It came well packaged with off brand charger. But the cord is really nice considering.Minor scuffs on metal and tiny scuff on bottom back glass. I was really really happy it was in such great condition. 89% battery.I hate that I love apple so much now. I had a Mac as a kid and kinda forgot how beautiful their OS and build quality is. But damn the cult of Mac entry fee is intimidating. And tbh it doesn’t replace windows for everything. But I’m slowly but surely going to own the entire ecosystem. And felt like and iPhone 7 wasn’t going to cut it. I’m really grateful my bf let me buy this. I hope you experience buying a refurbished iOS device is as great as mine was!Also be sure to order from an amazon endorsed seller, they give you more time to decide/be sure the device isn’t faulty.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","




                    The media could not be loaded.
                



 Delivery came faster than expected. The phone was prestine on the outside. Phone was white not silver but I loved that. I did not check battery capacity. There seemed to be zero issues until I opened the camera. As showen in video, there are green dots all over that also showed up in the captured picture as well. PLEASE CHECK ALL ASPECTS OF PHONE. Also I am not happy the inconvenience and difficulty of trying to return the defective phone. I had to print label, mail back to amazon pre-packaged via a ups and have to wait until it is delivered to get my refund(no option for them to resend a proper product). Being that I need a phone quick I had to pay another $400 for a new phone while I wait on my refund.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
No comments
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Cumple con lo esperado para dicho producto
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Screen has a bit scratched up very superficially but facial oils built up in ear speaker area. Battery charges very quick but battery life isn’t the best, I do use it for work though. Facial recognition is great and even catches the up-chin version of me and if I’m wearing glasses, much better than Galaxy s10 in that respect.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
New to Iphones, previous galaxy guy.  Whole family was on Iphones but me.  The voice recognition ability of Siri is truly amazing compared to whatever  Samsung is using (Bixby?).  I hate typing texts, and like to speak them, and some of my previous ones on the old phone were either hilarious or embarrassing or both.  I think Siri learns heuristically because I rarely have to proof read what I speak now.  Being able to just say, ""Hey Siri, call whoever"" and have it happen is a big time-saver not having to look up the numbers.  It's like having an assistant in the phone, but not having to fool with setting it up.  You just speak to it.The phone itself appears new, not a scratch on it.  Battery life is at 86%, but I haven't been able to use it up in a day, so that works for me.  Learning how to navigate the phone is challenging, as many things sort of work like a Galaxy, but it can be frustrating.  But overall, I glad I made the switch.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
Cosmetics of this product is great, I had no problems transferring my info/SIM card, and I’ve been able to easily access anything via Wi-Fi or with my apps. However, phone calls are not very good at all. I can barely hear when it is on regular (and the volume is all the way up), so I have to put it on speaker to hear anything. And even then, sometimes it glitches and I can’t understand what the person on the other line is saying. I I have contacted the seller to see how we can resolve this issue.
"
"        Apple iPhone 12, 64GB, Red - Unlocked (Renewed Premium)       ","
I was hesitant after some of the reviews but the phone came perfect!
"
